composite_id,display_name,sort_order,is_author,is_editor,is_contributor,is_translator,is_organisation,display_norm,last,first,single,original_entry,verification_notes
oesterreich_42_2_13,"Aichelburg, Wladimir",2,True,False,False,False,False,"aichelburg, wladimir",Aichelburg,Wladimir,Keller,"ENDE EINER SEEMACHT
Österreich-Ungarn 1900-1918. Von Walther Schaumann, Wladimir Aichelburg, Peter Jung, Peter Schubert. Mit zahlr. Abb. Klosterneuburg-Wien Mayerd & Comp. 216 S. OPbd.",Publisher name 'Mayerd & Comp.' may be a typo for 'Mayer & Comp.' — flagged for verification. No publication year is given in the entry.
oesterreich_42_2_13,"Jung, Peter",3,True,False,False,False,False,"jung, peter",Jung,Peter,Keller,"ENDE EINER SEEMACHT
Österreich-Ungarn 1900-1918. Von Walther Schaumann, Wladimir Aichelburg, Peter Jung, Peter Schubert. Mit zahlr. Abb. Klosterneuburg-Wien Mayerd & Comp. 216 S. OPbd.",Publisher name 'Mayerd & Comp.' may be a typo for 'Mayer & Comp.' — flagged for verification. No publication year is given in the entry.
oesterreich_42_2_13,"Schubert, Peter",4,True,False,False,False,False,"schubert, peter",Schubert,Peter,Keller,"ENDE EINER SEEMACHT
Österreich-Ungarn 1900-1918. Von Walther Schaumann, Wladimir Aichelburg, Peter Jung, Peter Schubert. Mit zahlr. Abb. Klosterneuburg-Wien Mayerd & Comp. 216 S. OPbd.",Publisher name 'Mayerd & Comp.' may be a typo for 'Mayer & Comp.' — flagged for verification. No publication year is given in the entry.
oesterreich_43_2_13,"Wolf-Schneider von Arno, Oskar Freiherr",1,True,False,False,False,False,"wolf-schneider von arno, oskar freiherr",Wolf-Schneider von Arno,Oskar Freiherr,Keller,"FELDHERR RADETZKY
Von Oberst d. R. Oskar Freiherr Wolf-Schneider von Arno. Mit einer Tafel, einem Faltplan, 5 Text-bildern und 4 Textskizzen. Wien Verlag der 'Militärwissenschaftlichen Mitteilungen' 1934. 143 S. OLn.",
oesterreich_45_2_13,"BRAUN, Reinhard",2,False,True,False,False,False,"braun, reinhard",BRAUN,Reinhard,Keller,"FENZ, Werner/BRAUN, Reinhard (Hg.)
Radikale Bilder. 2. Österreichische Triennale zur Fotografie 1996. Graz Neue Galerie am Landesmuseum Joanneum. Band 1: 196 S. Band 2: 215 S. OBrosch. € c 40.-",
fremdsprachige_924_37_38,"VIGNY, Alfred de",1,True,False,False,False,False,"vigny, alfred de",VIGNY,Alfred de,Keller,"VIGNY, Alfred de
Glanz und Elend des Militärs. A.d.Französ von Otto Freiherr von Taube. 'Zum Verständnis des Werkes' und Bibliographie von Ernesto Grassi. Hamburg Rowohlt 1957. TB",
kunstbuecher_369_15_38,"NEBEHAY, Christian",1,True,False,False,False,False,"nebehay, christian",NEBEHAY,Christian,Keller,"NEBEHAY, Christian
Egon Schiele. Leben und Werk. 196 Abbildungen, davon 32 ganzseitige Farbtafeln. Salzburg Residenz 1980. 226 S. OLn.m.OU. 2 Ex 40.-",
musik_196_8_11,HAYDN,1,True,False,False,False,False,haydn,NEBEHAY,Christian,HAYDN,"HAYDN
Chronik seines Lebens in Selbstzeugnissen. Zusammengestellt und herausgegeben von Willi Reich. Zürich Manesse 1984. 350 S. Mit Abb. OLn.m.OU Lesebändchen. Verlagsfrisch","The entry lists 'HAYDN' as the author, but this is a chronicle of Haydn's life compiled and edited by Willi Reich. The work is an anthology of primary sources (Selbstzeugnissen = self-testimonies), so Haydn may be considered the source author, but the primary cataloging responsibility likely belongs to the editor Willi Reich. Human review recommended to confirm correct authorship attribution."
insel_6_1_27,ALBERT EBERT,1,True,False,False,False,False,albert ebert,EBERT,ALBERT,HAYDN,"ALBERT EBERT IB 765
Poesie des Alltags. Zwanzig farbige Tafeln. Einleitung von Johannes Bobrowski. Nachwort von Elmar Jansen. Frankfurt Insel 1963. [14 S] und 20 Abb. Bildeinband. Neuwertig",
insel_6_1_27,Elmar Jansen,2,False,False,True,False,False,elmar jansen,Jansen,Elmar,HAYDN,"ALBERT EBERT IB 765
Poesie des Alltags. Zwanzig farbige Tafeln. Einleitung von Johannes Bobrowski. Nachwort von Elmar Jansen. Frankfurt Insel 1963. [14 S] und 20 Abb. Bildeinband. Neuwertig",
insel_18_1_27,"Schröder, R.A.",1,False,False,False,True,False,"schröder, r.a.",Schröder,R.A.,HAYDN,"ALEXANDER POPE IB 99
Der Lockenraub. Ein komisches Heldengedicht.Mit 9 Zeichnungen von A. BEARDSLEY. Leipzig Insel 1920. 48 [4] S. EA. Übertragen von R.A.Schröder. Zeitbedingt schlechtes Papier, Rücken gut repariert. Schöner Band2. Ex. Nr 879. 1978.2Schöne Ex.","The entry appears to reference two copies and possibly a second edition or copy noted as 'Nr 879. 1978. 2 Schöne Ex.' The text 'Schöner Band2. Ex.' and '1978.2Schöne Ex.' suggest a second copy or a 1978 edition/copy also present, making the copy count and edition situation ambiguous. The first-described edition (Leipzig, Insel, 1920) is used as the main record. The '1978' reference may indicate a later reprint or second copy acquired in 1978; noted in verification_notes but not merged into main fields."
renaissance_28_2_4,"Ferino-Pagden, Sylvia",1,True,False,False,False,False,"ferino-pagden, sylvia",Ferino-Pagden,Sylvia,HAYDN,"ISABELLA D´ESTE
Fürstin und Mäzenatin der Renaissance. Sylvia Ferino-Pagden. Unter Mitarbeit von…Ausstellungskatalog Kunsthistorisches Museum Wien 1994. 446 S. Neuwertig.","The entry states 'Unter Mitarbeit von…' (with the assistance of…) but the collaborator name(s) are absent, indicated by the ellipsis. missing_person flag set accordingly."
renaissance_35_2_4,"ORIGO, Iris",1,True,False,False,False,False,"origo, iris",ORIGO,Iris,HAYDN,"ORIGO, Iris
'Im Namen Gottes und des Geschäfts'. Lebensbild eines toskanischen Kaufmanns der Frührenaissance. Francesco di Marco Darini 1335 – 1410. München Beck 1985. Mit 26 Abb. a.Taf. 357 S. OLn.m.OU. Neuwertig.","The merchant's name is given as 'Darini' in the entry, which is a typo for 'Datini' (Francesco di Marco Datini, the well-known Prato merchant). Corrected in subtitle. The work is a translation of Iris Origo's English original 'The Merchant of Prato' (1957); no translator is named in the entry."
russland_259_11_17,"PUSCHKIN, Alexander S.",1,True,False,False,False,False,"puschkin, alexander s.",PUSCHKIN,Alexander S.,HAYDN,"PUSCHKIN, Alexander S.
Pique-Dame und andere Erzählungen. Mit 16 Miniaturen russischer Lackmalerei der Meister von Fedoskino, Palech Mstiora und Kholui. Düsseldorf Artemis & Winkler 1997. 144 S. OHln. Kleine Bibliothek.",The entry is a translation from Russian but no translator is named. missing_person set to true.
russland_265_11_17,"RODTSCHENKO, Alexander",1,True,False,False,False,False,"rodtschenko, alexander",RODTSCHENKO,Alexander,HAYDN,"RODTSCHENKO, Alexander – STEPANOWA, Warwara F.
Die Zukunft ist unser einziges Ziel… Herausgegeben von Peter Noever. Mit Beiträgen von Alexander N. Lawrentjew und Gngela Völker. Ausstellungskatalog. Österreichisches Museum für angewandte Kunst, Wien. München Prestel 1991. 260 S. Mit einem Beiheft. OBrosch.",The contributor name 'Gngela Völker' is an obvious typo for 'Angela Völker' — corrected accordingly.
russland_265_11_17,"STEPANOWA, Warwara F.",2,True,False,False,False,False,"stepanowa, warwara f.",STEPANOWA,Warwara F.,HAYDN,"RODTSCHENKO, Alexander – STEPANOWA, Warwara F.
Die Zukunft ist unser einziges Ziel… Herausgegeben von Peter Noever. Mit Beiträgen von Alexander N. Lawrentjew und Gngela Völker. Ausstellungskatalog. Österreichisches Museum für angewandte Kunst, Wien. München Prestel 1991. 260 S. Mit einem Beiheft. OBrosch.",The contributor name 'Gngela Völker' is an obvious typo for 'Angela Völker' — corrected accordingly.
russland_265_11_17,"Lawrentjew, Alexander N.",1,False,False,True,False,False,"lawrentjew, alexander n.",Lawrentjew,Alexander N.,HAYDN,"RODTSCHENKO, Alexander – STEPANOWA, Warwara F.
Die Zukunft ist unser einziges Ziel… Herausgegeben von Peter Noever. Mit Beiträgen von Alexander N. Lawrentjew und Gngela Völker. Ausstellungskatalog. Österreichisches Museum für angewandte Kunst, Wien. München Prestel 1991. 260 S. Mit einem Beiheft. OBrosch.",The contributor name 'Gngela Völker' is an obvious typo for 'Angela Völker' — corrected accordingly.
russland_265_11_17,"Völker, Angela",2,False,False,True,False,False,"völker, angela",Völker,Angela,HAYDN,"RODTSCHENKO, Alexander – STEPANOWA, Warwara F.
Die Zukunft ist unser einziges Ziel… Herausgegeben von Peter Noever. Mit Beiträgen von Alexander N. Lawrentjew und Gngela Völker. Ausstellungskatalog. Österreichisches Museum für angewandte Kunst, Wien. München Prestel 1991. 260 S. Mit einem Beiheft. OBrosch.",The contributor name 'Gngela Völker' is an obvious typo for 'Angela Völker' — corrected accordingly.
russland_270_11_17,"Benz, E.",2,False,False,True,False,False,"benz, e.",Benz,E.,HAYDN,"RUSSISCHE HEILIGENLEGENDEN
Übersetzt und erläutert von G. Apel, E. Benz, W. Fritze, A. Luther und D. Tschizewskij herausgegeben und eingeleitet von Ernst Benz. 52 Abbildungen. Zürich Die Waage 1953. 524 S. OLn.m.OU.","The translators (Apel, Benz, Fritze, Luther, Tschizewskij) are listed as contributors since they translated and annotated the texts; Ernst Benz is the editor and author of the introduction. The original language is not explicitly stated but is presumed to be Russian given the title; left null as not explicitly stated in the entry."
russland_270_11_17,"Luther, A.",4,False,False,True,False,False,"luther, a.",Luther,A.,HAYDN,"RUSSISCHE HEILIGENLEGENDEN
Übersetzt und erläutert von G. Apel, E. Benz, W. Fritze, A. Luther und D. Tschizewskij herausgegeben und eingeleitet von Ernst Benz. 52 Abbildungen. Zürich Die Waage 1953. 524 S. OLn.m.OU.","The translators (Apel, Benz, Fritze, Luther, Tschizewskij) are listed as contributors since they translated and annotated the texts; Ernst Benz is the editor and author of the introduction. The original language is not explicitly stated but is presumed to be Russian given the title; left null as not explicitly stated in the entry."
russland_270_11_17,"Tschizewskij, D.",5,False,False,True,False,False,"tschizewskij, d.",Tschizewskij,D.,HAYDN,"RUSSISCHE HEILIGENLEGENDEN
Übersetzt und erläutert von G. Apel, E. Benz, W. Fritze, A. Luther und D. Tschizewskij herausgegeben und eingeleitet von Ernst Benz. 52 Abbildungen. Zürich Die Waage 1953. 524 S. OLn.m.OU.","The translators (Apel, Benz, Fritze, Luther, Tschizewskij) are listed as contributors since they translated and annotated the texts; Ernst Benz is the editor and author of the introduction. The original language is not explicitly stated but is presumed to be Russian given the title; left null as not explicitly stated in the entry."
russland_272_11_17,"Kohn, Richard",1,False,True,False,False,False,"kohn, richard",Kohn,Richard,HAYDN,"RUSSISCHE REVOLUTION IN AUGENZEUGENBERICHTEN
Herausgegeben von Richard Kohn. Mit einem Vorwort von Günther Stökl. Düsseldorf Karl Rauch Verlag 1965. 3.Aufl. 541 S. Mit zahlr.Abb. OLn.",
erstausgaben_601_25_78,"Meixner, Manfred",1,False,True,False,False,False,"meixner, manfred",Meixner,Manfred,HAYDN,"GESCHÄRFTE SINN, Der
Eine Sammlung von Texten aus dem Grazer Funkhaus. Herausgegeben von Mafred Meixner. Salzburg Residenz 1981. 179 S. OLn.m.OU.",Editor's first name 'Mafred' corrected to 'Manfred' — clear typo with one unambiguous correction.
literatur_37_2_12,"WILPERT, Gero von",1,True,False,False,False,False,"wilpert, gero von",WILPERT,Gero von,HAYDN,"WILPERT, Gero von
Deutsche Literatur in Bildern. Mit 861 Abbildungen. Stuttgart Kröner 1957. VIII, 316 S. OLn.m.OU und Schuber. Neuwertigdsxy","The condition field contained 'Neuwertigdsxy', which appears to be a typo for 'Neuwertig' (near-mint condition). Corrected accordingly."
literatur_39_2_12,Till Neu,1,False,False,True,False,False,till neu,Neu,Till,HAYDN,"ZOLA, Emile
Schriften zur Kunst. Die Salons von 1886-1896. Mit einem Vorwort von Till Neu. A.d.Französ. Frankfurt Athenäum 1988. 294 S. OLn.m.OU.","1) The subtitle 'Die Salons von 1886-1896' is likely incorrect: Zola's art criticism covered the Salons of the 1860s–1880s, not 1886–1896. The known Athenäum 1988 edition covers the Salons of 1866–1896 (or similar range). Flagged as api_concerned; the date range in the subtitle has not been corrected as it appears verbatim in the entry. 2) The translator is not named — only 'A.d.Französ.' is given without a translator name; missing_person flag set. 3) Till Neu is listed as author of the foreword ('Vorwort'), captured as contributor."
literatur_42_2_12,"HEYSE, Karl Wilhelm Ludwig",1,True,False,False,False,False,"heyse, karl wilhelm ludwig",HEYSE,Karl Wilhelm Ludwig,HAYDN,"1 HEYSE, Karl Wilhelm Ludwig
Kurzgefaßte Verslehre der deutschen Sprache zum Schul- und Haus-Gebrauch. Zweite umgearbeitete und vermehrte Ausgabe. Hannover Hahn´sche Hofbuchhandlung 1825. 180 S. OPbd. € '=:-",
reisen_151_7_13,"Stoll, Andre",1,False,True,False,False,False,"stoll, andre",Stoll,Andre,HAYDN,"FLAUBERT, Gustave
Reise in den Orient. Ägypten, Nubien, Palästina, Syrien, Libanon. A.d.Französ. von Reinold Werner und Andre Stoll. Mit Photographien von Maxime Du Camp, einem Register und einem Nachwort . Herausgegeben von Andre Stoll. Frankfurt Insel 1985. 421 S. it","The format notation 'it' is unclear — it may refer to the Insel Taschenbuch series (a known Insel Verlag series), but this is not a standard cataloging abbreviation and cannot be expanded with certainty. Flagged for verification."
reisen_151_7_13,"Stoll, Andre",2,False,False,False,True,False,"stoll, andre",Stoll,Andre,HAYDN,"FLAUBERT, Gustave
Reise in den Orient. Ägypten, Nubien, Palästina, Syrien, Libanon. A.d.Französ. von Reinold Werner und Andre Stoll. Mit Photographien von Maxime Du Camp, einem Register und einem Nachwort . Herausgegeben von Andre Stoll. Frankfurt Insel 1985. 421 S. it","The format notation 'it' is unclear — it may refer to the Insel Taschenbuch series (a known Insel Verlag series), but this is not a standard cataloging abbreviation and cannot be expanded with certainty. Flagged for verification."
reisen_155_7_13,"FRANK, Josef Maria",1,True,False,False,False,False,"frank, josef maria",FRANK,Josef Maria,HAYDN,"FRANK, Josef Maria
Paradies mit Vorbehalt. Bilanz einer Westindien-Riese. Mit 157 Original-Aufnahmen und einer Karte. Berlin Volksverband der Bücherfreunde Wegweiser-Verlag 1936. 293 S. OHLdr. m. Lesebändchen.","Subtitle 'Bilanz einer Westindien-Riese' likely contains a typo: 'Riese' (giant) should probably be 'Reise' (journey/trip), consistent with the topic REISEN GEOGRAPHIE. Corrected in subtitle field. 'OHLdr.' expanded as Originalhalbsleder (original half-leather binding)."
aegypten_26_2_3,"LAYARD, Austen Henry",1,True,False,False,False,False,"layard, austen henry",LAYARD,Austen Henry,HAYDN,"LAYARD, Austen Henry
Auf der Suche nach Ninive. Herausgegeben von Hartmut Schmökel. München Beck 1975. 317 S. Mit 14 Abb.i.Text und 8 auf Tafeln. OLn. Neuwertig",
aegypten_26_2_3,"Schmökel, Hartmut",1,False,True,False,False,False,"schmökel, hartmut",Schmökel,Hartmut,HAYDN,"LAYARD, Austen Henry
Auf der Suche nach Ninive. Herausgegeben von Hartmut Schmökel. München Beck 1975. 317 S. Mit 14 Abb.i.Text und 8 auf Tafeln. OLn. Neuwertig",
aegypten_31_2_3,"REITZENSTEIN, R.",1,True,False,False,False,False,"reitzenstein, r.",REITZENSTEIN,R.,HAYDN,"REITZENSTEIN, R.
Das iranische Erlösungsmysterium. Religionsgeschichtliche Untersuchungen. Bonn, Marcus 1921. XII, 272 SS. OHLn. foliert. Sehr gutes Exemplar.",
aegypten_32_2_3,"Ungnad, Arthur",1,False,False,False,True,False,"ungnad, arthur",Ungnad,Arthur,HAYDN,"RELIGION DER BABYLONIER UND ASSYRER, Die
Übertragen und eingeleitet von Arthur Ungnad. Jena Diederichs 1921. VIII, 343 SS. Religiöse Stimmen der Völker. Herausgegeben von Walter Otto, Band III. OLn. Sehr gut erhalten.","The entry states 'Übertragen und eingeleitet von Arthur Ungnad', indicating this is a translation/adaptation of ancient Babylonian and Assyrian religious texts. The original language is not explicitly stated but is presumably Akkadian/Sumerian. No single author is given, as this is an anthology of ancient texts. The series volume is listed as 'Band III' of 'Religiöse Stimmen der Völker', herausgegeben von Walter Otto — Walter Otto is the series editor, not the volume editor; Ungnad is the translator and introducer. api_concerned flagged because it is unclear whether Ungnad should be listed as translator only or also as editor/compiler of the volume."
aegypten_36_2_3,"STADELMANN, Rainer",1,True,False,False,False,False,"stadelmann, rainer",STADELMANN,Rainer,HAYDN,"STADELMANN, Rainer
Die großen Pyramiden von Giza. Graz ADEVA 1990. 285 S. Mit zahlr. Abb. i. Text und auf Tafeln. OBrosch. Neuwertig.",
aegypten_38_2_3,"UNGER, Eckhard",1,True,False,False,False,False,"unger, eckhard",UNGER,Eckhard,HAYDN,"UNGER, Eckhard
Babylon. Die heilige Stadt. Nach der Beschreibung der Babylonier. Mit 56 einfarbigen und 1 mehrfarbigen Tafel und mit einem Plan von Babylon. Berlin Gruyter 1931. XV, 382 S. OLn. Sehr gut erhalten.",
aegypten_46_2_3,"BELTZ, Walter",1,True,False,False,False,False,"beltz, walter",BELTZ,Walter,HAYDN,"AUS!BELTZ, Walter
Das Tor der Götter. Altvorderasiatische Mythologie. Berlin Buchverlag Der Morgen 1986. 3. Auflage. 1986. 303 S. OLn.m.OU.",
aegypten_47_2_3,"CANCIK-KIRSCHBAUM, Eva",1,True,False,False,False,False,"cancik-kirschbaum, eva",CANCIK-KIRSCHBAUM,Eva,HAYDN,"CANCIK-KIRSCHBAUM, Eva
Die Assyrer. Geschichte Gesellschaft Kultur. München Beck 2003. 128 S. Originalausgabe.",
aegypten_48_2_3,"Neret, Gilles",1,False,True,False,False,False,"neret, gilles",Neret,Gilles,HAYDN,"DESCRIPTION OF EGYPT
Beschreibung Ägyptens. Edited by Gilles Neret. Köln Taschen 2001, 189 S. Bildband.",
aegypten_49_2_3,"Kinder, Hermann",1,True,False,False,False,False,"kinder, hermann",Kinder,Hermann,HAYDN,"DTV-ATLAS WELTGESCHICHTE
Von Hermann Kinder und Werner Hilgemann..
Von den Anfängen bis zur Französischen Revolution. Mit 128 Abbildungen in Farbe. München DTV 1964. 287, XVIII SS
Von der Französischen Revolution bis zur Gegenwart. Mit121 Abbildungen in Farbe. München 1991. IX, 289 – 627 SS.","Volume 2 page count is given as 'IX, 289–627 SS', which appears to be a page range continuation rather than a standalone page count; total pages cannot be cleanly extracted. Publisher for volume 2 is not explicitly stated (assumed same as volume 1, DTV). The publication year 1964 for volume 1 seems early for this well-known DTV atlas (first edition was 1964 for vol. 1, which is consistent); volume 2 year 1991 is plausible for a later edition. api_concerned flagged because the page notation for volume 2 is ambiguous and may indicate a combined or revised edition rather than a straightforward second volume."
aegypten_49_2_3,"Hilgemann, Werner",2,True,False,False,False,False,"hilgemann, werner",Hilgemann,Werner,HAYDN,"DTV-ATLAS WELTGESCHICHTE
Von Hermann Kinder und Werner Hilgemann..
Von den Anfängen bis zur Französischen Revolution. Mit 128 Abbildungen in Farbe. München DTV 1964. 287, XVIII SS
Von der Französischen Revolution bis zur Gegenwart. Mit121 Abbildungen in Farbe. München 1991. IX, 289 – 627 SS.","Volume 2 page count is given as 'IX, 289–627 SS', which appears to be a page range continuation rather than a standalone page count; total pages cannot be cleanly extracted. Publisher for volume 2 is not explicitly stated (assumed same as volume 1, DTV). The publication year 1964 for volume 1 seems early for this well-known DTV atlas (first edition was 1964 for vol. 1, which is consistent); volume 2 year 1991 is plausible for a later edition. api_concerned flagged because the page notation for volume 2 is ambiguous and may indicate a combined or revised edition rather than a straightforward second volume."
mittelalter_112_5_7,"Grandaur, Georg",1,False,False,True,False,False,"grandaur, georg",Grandaur,Georg,HAYDN,"COSMAS VON PRAG
Die Chronik Böhmens. In Anlehnung an die Übertragung von Georg Grandaur neu übersetzt und eingeleitet von Franz Huf. Herausgegeben von Alexander Heine. Essen Paidon-Verlag 1987. In zwei Bänden. 136, 252 SS. Originalleinenbände mit OU und Lesebändchen. Zwei neuwertige Bände.","The publisher name 'Paidon-Verlag' may be a misspelling of 'Phaidon-Verlag' (a well-known publisher). However, since there is also a publisher called 'Paidon' and the entry is otherwise consistent, this has not been auto-corrected. Human verification recommended."
mittelalter_116_5_7,"Abel, Otto u. Wattenbach, Wilhelm",1,False,False,False,True,False,"abel, otto u. wattenbach, wilhelm",Abel,"Otto u. Wattenbach, Wilhelm",HAYDN,"EINHARDS JAHRBÜCHER
Übers. v. Otto Abel u. Wilhelm Wattenbach. Essen Phaidon (1986). 186 S. 2, Ex. OLn.m.OU.(Historiker des deutschen Altertums)","The original language of the translation is not stated but is likely Latin, as Einhard's Annales (Jahrbücher) were written in Latin. Not corrected since this is not explicitly stated in the entry. The translators are listed as 'Otto Abel u. Wilhelm Wattenbach' — display_name formatted to reflect both names as given."
deutschland_65_3_4,"Abel, Otto u. Wattenbach, Wilhelm",1,False,False,False,True,False,"abel, otto u. wattenbach, wilhelm",Abel,"Otto u. Wattenbach, Wilhelm",HAYDN,"EINHARDS JAHRBÜCHER
Übers. v. Otto Abel u. Wilhelm Wattenbach. Essen Phaidon (1986). 186 S. 2, Ex. OLn.m.OU.(Historiker des deutschen Altertums) ||","The original language of the translated work is not stated. 'Einhards Jahrbücher' (Annales regni Francorum) is a medieval Latin chronicle, so the original language is almost certainly Latin, but this is inferred from world knowledge rather than stated in the entry. The translator field combines two names as they appear together in the entry."
mittelalter_117_5_7,"ERBSTÖSSER, Martin",1,True,False,False,False,False,"erbstösser, martin",ERBSTÖSSER,Martin,HAYDN,"ERBSTÖSSER, Martin
Ketzer im Mittelalter. Stuttgart Kohlhammer 1984. 235 S. Mit zahlr. Abb. OLn.m.OU. Neuwertig.",
mittelalter_118_5_7,"ERBSTÖSSER, Martin",1,True,False,False,False,False,"erbstösser, martin",ERBSTÖSSER,Martin,HAYDN,"ERBSTÖSSER, Martin
Ketzer im Mittelalter. Edition Leipzig 1987. 235 S. 2. unveränderte Auflage. Mit zahlr. Abb. OLn.m.OU",
okkultismus_59_3_8,"Erbstösser, Martin",2,True,False,False,False,False,"erbstösser, martin",Erbstösser,Martin,HAYDN,"KETZER UND HEILIGE
Das religiöse Leben im Hochmittelalter. Von Ernst Werner und Martin Erbstösser. Wien Böhlau 1986. 464 S. OLn.m.OU",
erstausgaben_306_13_78,BRECHT,1,True,False,False,False,False,brecht,Erbstösser,Martin,BRECHT,"BRECHT
Versuche 1 – 12. Heft 1 – 4. Berlin Aufbau Verlag 1963. 353 S. OBrosch. m. OU.","Author given only as 'BRECHT' without first name; likely Bertolt Brecht but not confirmed in entry. The work 'Versuche' by Brecht was originally published in individual Hefte (fascicles); this 1963 Aufbau Verlag edition collects Hefte 1–4 covering Versuche 1–12, but the internal structure (which Heft corresponds to which Versuch numbers, and individual page counts) is not specified in the entry. The 353 pages total applies to the combined volume. Volume structure is ambiguous — four Hefte are listed but no individual page counts or sub-titles are given."
erstausgaben_307_13_78,BRECHT,1,True,False,False,False,False,brecht,Erbstösser,Martin,BRECHT,"BRECHT
Versuche 13 – 17. Heft 5 – 8. Berlin Aufbau Verlag 1963. 372 S. OBrosch. m. OU.","The author is listed only as 'BRECHT' without a given name. This is almost certainly Bertolt Brecht, but the given name is absent from the entry. Additionally, 'Heft 5 – 8' suggests this may be part of a larger series of fascicles/volumes, but the entry does not clearly indicate a multi-volume structure for this specific item."
erstausgaben_315_13_78,Rölleke,1,False,True,False,False,False,rölleke,Erbstösser,Martin,Rölleke,"BRÜDER GRIMM
Wiegen- und Kinderlieder gesammelt durch die…Hrsg.u.komm.von Rölleke. Weimar Böhlau 1999. 160 S. mit Illustrationen. OPbd.m.OU. Erstveröffentlichung. Ungelesen","The title is truncated with '…' suggesting the full title is incomplete. The editor's first name is missing — only 'Rölleke' is given; likely Heinz Rölleke, a well-known Grimm scholar, but the first name is not stated in the entry, so missing_person is set true."
antike_53_3_9,EUGIPPIUS,1,True,False,False,False,False,eugippius,Erbstösser,Martin,EUGIPPIUS,"EUGIPPIUS
Das Leben des heiligen Severin. Lateinisch und Deutsch. Einführung, Übersetzung und Erläuterungen von Rudolf Noll. Mit 1 Karte. Berlin Akademie-Verlag 1963. VIII, 150 S. OLn. m. OU. Mit einer Widmung von Noll.",
antike_53_3_9,"Noll, Rudolf",1,False,False,True,False,False,"noll, rudolf",Noll,Rudolf,EUGIPPIUS,"EUGIPPIUS
Das Leben des heiligen Severin. Lateinisch und Deutsch. Einführung, Übersetzung und Erläuterungen von Rudolf Noll. Mit 1 Karte. Berlin Akademie-Verlag 1963. VIII, 150 S. OLn. m. OU. Mit einer Widmung von Noll.",
antike_53_3_9,"Noll, Rudolf",1,False,False,False,True,False,"noll, rudolf",Noll,Rudolf,EUGIPPIUS,"EUGIPPIUS
Das Leben des heiligen Severin. Lateinisch und Deutsch. Einführung, Übersetzung und Erläuterungen von Rudolf Noll. Mit 1 Karte. Berlin Akademie-Verlag 1963. VIII, 150 S. OLn. m. OU. Mit einer Widmung von Noll.",
antike_58_3_9,"Jürss, Fritz",1,False,True,False,False,False,"jürss, fritz",Jürss,Fritz,EUGIPPIUS,"GRIECHISCHE ATOMISTEN
Texte und Kommentare zum materialistischen Denken der Antike. Aus dem Griechischen und Lateinischen übersetzt und herausgegeben von Fritz Jürss, Reimar Müller und Ernst Günther Schmidt. Leipzig Reclam 1973. 703 S. OLn. m. OU TB",
antike_58_3_9,"Jürss, Fritz",1,False,False,False,True,False,"jürss, fritz",Jürss,Fritz,EUGIPPIUS,"GRIECHISCHE ATOMISTEN
Texte und Kommentare zum materialistischen Denken der Antike. Aus dem Griechischen und Lateinischen übersetzt und herausgegeben von Fritz Jürss, Reimar Müller und Ernst Günther Schmidt. Leipzig Reclam 1973. 703 S. OLn. m. OU TB",
antike_58_3_9,"Müller, Reimar",2,False,True,False,False,False,"müller, reimar",Müller,Reimar,EUGIPPIUS,"GRIECHISCHE ATOMISTEN
Texte und Kommentare zum materialistischen Denken der Antike. Aus dem Griechischen und Lateinischen übersetzt und herausgegeben von Fritz Jürss, Reimar Müller und Ernst Günther Schmidt. Leipzig Reclam 1973. 703 S. OLn. m. OU TB",
antike_58_3_9,"Müller, Reimar",2,False,False,False,True,False,"müller, reimar",Müller,Reimar,EUGIPPIUS,"GRIECHISCHE ATOMISTEN
Texte und Kommentare zum materialistischen Denken der Antike. Aus dem Griechischen und Lateinischen übersetzt und herausgegeben von Fritz Jürss, Reimar Müller und Ernst Günther Schmidt. Leipzig Reclam 1973. 703 S. OLn. m. OU TB",
antike_58_3_9,"Schmidt, Ernst Günther",3,False,True,False,False,False,"schmidt, ernst günther",Schmidt,Ernst Günther,EUGIPPIUS,"GRIECHISCHE ATOMISTEN
Texte und Kommentare zum materialistischen Denken der Antike. Aus dem Griechischen und Lateinischen übersetzt und herausgegeben von Fritz Jürss, Reimar Müller und Ernst Günther Schmidt. Leipzig Reclam 1973. 703 S. OLn. m. OU TB",
antike_58_3_9,"Schmidt, Ernst Günther",3,False,False,False,True,False,"schmidt, ernst günther",Schmidt,Ernst Günther,EUGIPPIUS,"GRIECHISCHE ATOMISTEN
Texte und Kommentare zum materialistischen Denken der Antike. Aus dem Griechischen und Lateinischen übersetzt und herausgegeben von Fritz Jürss, Reimar Müller und Ernst Günther Schmidt. Leipzig Reclam 1973. 703 S. OLn. m. OU TB",
antike_63_3_9,HESIOD(I),1,True,False,False,False,False,hesiod(i),Schmidt,Ernst Günther,HESIOD(I),"HESIOD(I)
Theogonia Opera et Dies Scutum. Edidit Friedrich Solmsen. Fragmenta Selecta ediderunt R. Merkelbach et M. L. West. Oxford University Press 1981. XXV, 246 S. Text Griechisch und Lateinisch. OLn .m. OU.","The author heading 'HESIOD(I)' appears to be a genitive Latin form (Hesiodi) used in the title context, retained as written. Place of publication 'Oxford' inferred from Oxford University Press. The XXV pages are front matter; main text pages recorded as 246. corrected_by_api: format field had a space before 'm.' ('OLn .m. OU') — normalized to 'OLn.m.OU' in format_original."
